"","Sample.Key","metal","CPS","RSD"
"107","0","Cd114",0.00213508509292792,1.54579391876505
"108","0","Pb208",0.0112515287755378,2.43027344733643
"109","0","Cr52",0.0261609129747665,6.25680922984497
"110","0","Cr53",0.00308059732861902,10.3539788377848
"111","0","As75",0.00760116194066133,8.72537347907634
"112","0","Cd111",0.00031404193252022,83.7217317478517
"113","0","Cd114",0.000921682690000118,10.9496132489531
"114","0","Pb208",0.00703473712650479,5.2423608513777
"115","NIST","Cr52",0.654141931927663,0.169444853664321
"116","NIST","Cr53",0.0806690245105235,2.10986957211667
"117","NIST","As75",0.258917989695661,1.50630529207854
"118","NIST","Cd111",0.0625818995367496,5.44632738175092
"119","NIST","Cd114",0.157433408273723,1.14275070014941
"120","NIST","Pb208",2.25268919523925,0.693613527952106
"121","6","Cr52",1.96511777822544,0.439949975435328
"122","6","Cr53",0.239986153226311,0.399571413656297
"123","6","As75",0.0341346374264537,2.01832238919667
"124","6","Cd111",0.0033962456386282,6.82365692481553
"125","6","Cd114",0.011823345397584,1.95247380630831
"126","6","Pb208",5.55775150496329,1.00540330369183
"127","7","Cr52",0.107136663181276,4.37681442278302
"128","7","Cr53",0.0131886150745002,5.24752240794276
"129","7","As75",0.00559475066644114,2.66249534789139
"130","7","Cd111",0.000388332142802226,106.42522280842
"131","7","Cd114",0.000803037694917434,36.8798382184987
"132","7","Pb208",0.0108111407613155,55.8259362906601
"133","8","Cr52",0.858528412505245,0.44406668287492
"134","8","Cr53",0.104492945355755,0.0862769549504175
"135","8","As75",0.0255988312747231,0.474078427116551
"136","8","Cd111",0.0023121536414962,9.32945338750535
"137","8","Cd114",0.00622053976655978,0.649528384497309
"138","8","Pb208",2.25952996915332,0.493147160023496
"139","9","Cr52",0.105619507606532,1.48358454178944
"140","9","Cr53",0.0127409621781059,1.30057115231035
"141","9","As75",0.00601797218883228,4.84860767189493
"142","9","Cd111",0.000357853125849255,18.742985078175
"143","9","Cd114",0.0010393003197976,1.25382651788342
"144","9","Pb208",0.0200253059606874,1.81240981031622
"145","10","Cr52",0.297503693986963,0.481161667848264
"146","10","Cr53",0.0360836745943431,0.270455082534076
"147","10","As75",0.0127343981672634,0.0389116448299085
"148","10","Cd111",0.00112127211004283,16.1324548399001
"149","10","Cd114",0.00281223431159872,0.715780548908414
"150","10","Pb208",0.559189528780998,0.460066460915433
"151","11","Cr52",0.121507215575874,0.732503682533621
"152","11","Cr53",0.0143719934374109,2.21746241033156
"153","11","As75",0.00599926175665269,12.358968535156
"154","11","Cd111",0.000155248057159748,58.9849934578543
"155","11","Cd114",0.000564974408496985,10.1904863216506
"156","11","Pb208",0.0153832943644901,4.29270199522973
"157","12","Cr52",0.920569867808142,0.491847907040392
"158","12","Cr53",0.112047617903398,0.427428593068195
"159","12","As75",0.0364409232902763,1.62021984801796
"160","12","Cd111",0.00225805159704654,9.74068479994447
"161","12","Cd114",0.00659538169498042,3.06027148930931
"162","12","Pb208",2.47192504848637,0.380941168000816
"163","13","Cr52",3.51907785571958,1.74020201782503
"164","13","Cr53",0.428544775354104,1.04838167176503
"165","13","As75",0.105680831561084,5.50268186120464
"166","13","Cd111",0.047812501251638,8.87057036083721
"167","13","Cd114",0.125085813297278,2.95943992743923
"168","13","Pb208",25.0997930611472,5.99408955156184
"169","14","Cr52",1.00979276977879,0.229215192547585
"170","14","Cr53",0.124317157816081,0.197386835123198
"171","14","As75",0.0220242567675904,0.659227770034353
"172","14","Cd111",0.00301824185423762,3.30070472495406
"173","14","Cd114",0.0115101410224326,1.58849490403459
"174","14","Pb208",2.79603540004199,0.347974591088561
"175","15","Cr52",3.5120846706817,0.533998927683943
